892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.ANGLE_instanced_arrays	TRUE	FALSE	FALSE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.ANGLE_instanced_arrays.drawArraysInstancedANGLE	TRUE	FALSE	FALSE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.ANGLE_instanced_arrays.drawElementsInstancedANGLE	TRUE	FALSE	FALSE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.ANGLE_instanced_arrays.vertexAttribDivisorANGLE	TRUE	FALSE	FALSE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortController	TRUE	TRUE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortController.AbortController	TRUE	FALSE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortController.abort	TRUE	FALSE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortController.signal	TRUE	FALSE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortPaymentEvent	FALSE	FALSE	FALSE	FALSE			1	2020-01-15
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortPaymentEvent.AbortPaymentEvent	FALSE	FALSE	FALSE	FALSE			1	2020-01-15
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortPaymentEvent.respondWith	FALSE	FALSE	FALSE	FALSE			1	2020-01-15
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal	TRUE	FALSE	TRUE	TRUE	2018-04-17	2020-10-17	3	2018-04-17
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.abort_event	TRUE	FALSE	TRUE	TRUE	2018-04-17	2020-10-17	3	2018-04-17
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.abort_static	TRUE	FALSE	FALSE	TRUE	2021-09-20	2024-03-20	3	2021-09-20
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.abort_static.reason_parameter	FALSE	FALSE	FALSE	TRUE	2022-03-14		3	2022-03-14
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.aborted	TRUE	FALSE	TRUE	TRUE	2018-04-17	2020-10-17	3	2018-04-17
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.any_static	TRUE	FALSE	TRUE	TRUE	2024-03-19		3	2024-03-19
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.reason	TRUE	FALSE	FALSE	TRUE	2022-03-14		3	2022-03-14
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.throwIfAborted	TRUE	FALSE	FALSE	TRUE	2022-04-01		3	2022-04-01
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbortSignal.timeout_static	TRUE	FALSE	FALSE	TRUE	2022-09-12		3	2022-09-12
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbsoluteOrientationSensor	TRUE	FALSE	FALSE	FALSE			1	2020-01-15
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbsoluteOrientationSensor.AbsoluteOrientationSensor	TRUE	FALSE	FALSE	FALSE			1	2020-01-15
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbstractRange	TRUE	FALSE	FALSE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbstractRange.collapsed	TRUE	FALSE	FALSE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbstractRange.endContainer	TRUE	FALSE	FALSE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbstractRange.endOffset	TRUE	FALSE	FALSE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbstractRange.startContainer	TRUE	FALSE	FALSE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.AbstractRange.startOffset	TRUE	FALSE	FALSE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
892beb0c6d0ec8f41533645a65e1430a4db15cfe	api.Accelerometer	TRUE	FALSE	FALSE	FALSE			1	2020-01-15
