87edc26f87729853eddfedd7d3f3a8086e1938aa	api.ANGLE_instanced_arrays	TRUE	FALSE	TRUE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.ANGLE_instanced_arrays.drawArraysInstancedANGLE	TRUE	FALSE	TRUE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.ANGLE_instanced_arrays.drawElementsInstancedANGLE	TRUE	FALSE	TRUE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.ANGLE_instanced_arrays.vertexAttribDivisorANGLE	TRUE	FALSE	TRUE	TRUE	2016-06-07	2018-12-07	3	2016-06-07
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortController	TRUE	TRUE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortController.AbortController	TRUE	FALSE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortController.abort	TRUE	FALSE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortController.signal	TRUE	FALSE	TRUE	TRUE	2019-03-25	2021-09-25	3	2019-03-25
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortPaymentEvent	FALSE	FALSE	FALSE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortPaymentEvent.AbortPaymentEvent	FALSE	FALSE	FALSE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortPaymentEvent.respondWith	FALSE	FALSE	FALSE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal	TRUE	FALSE	TRUE	TRUE	2018-04-17	2020-10-17	3	2018-04-17
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.abort_event	TRUE	FALSE	TRUE	TRUE	2018-04-17	2020-10-17	3	2018-04-17
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.abort_static	TRUE	FALSE	TRUE	TRUE	2021-09-20	2024-03-20	3	2021-09-20
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.abort_static.reason_parameter	FALSE	FALSE	TRUE	TRUE	2022-03-14	2024-09-14	3	2022-03-14
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.aborted	TRUE	FALSE	TRUE	TRUE	2018-04-17	2020-10-17	3	2018-04-17
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.any_static	TRUE	FALSE	TRUE	TRUE	2024-03-19		3	2024-03-19
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.reason	TRUE	FALSE	TRUE	TRUE	2022-03-14	2024-09-14	3	2022-03-14
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.throwIfAborted	TRUE	FALSE	TRUE	TRUE	2022-04-01	2024-10-01	3	2022-04-01
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbortSignal.timeout_static	TRUE	FALSE	TRUE	TRUE	2024-04-18		3	2024-04-18
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbsoluteOrientationSensor	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbsoluteOrientationSensor.AbsoluteOrientationSensor	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbstractRange	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbstractRange.collapsed	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbstractRange.endContainer	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbstractRange.endOffset	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbstractRange.startContainer	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AbstractRange.startOffset	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.Accelerometer	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.Accelerometer.Accelerometer	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.Accelerometer.x	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.Accelerometer.y	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.Accelerometer.z	TRUE	FALSE	TRUE	FALSE			1	2020-01-15
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AmbientLightSensor	TRUE	FALSE	FALSE	FALSE			0	
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AmbientLightSensor.AmbientLightSensor	TRUE	FALSE	FALSE	FALSE			0	
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AmbientLightSensor.illuminance	TRUE	FALSE	FALSE	FALSE			0	
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AnalyserNode	TRUE	FALSE	TRUE	TRUE	2015-07-29	2018-01-29	3	2015-07-29
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AnalyserNode.AnalyserNode	TRUE	FALSE	TRUE	TRUE	2021-04-26	2023-10-26	3	2021-04-26
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AnalyserNode.fftSize	TRUE	FALSE	TRUE	TRUE	2015-07-29	2018-01-29	3	2015-07-29
87edc26f87729853eddfedd7d3f3a8086e1938aa	api.AnalyserNode.frequencyBinCount	TRUE	FALSE	TRUE	TRUE	2015-07-29	2018-01-29	3	2015-07-29
