303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.Animation	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.cancel	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.cancel_event	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.commitStyles	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.currentTime	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.effect	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.finish	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.finish_event	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.finished	TRUE	FALSE	TRUE	2020-07-27	2023-01-27
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.id	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.pause	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.pending	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.persist	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.play	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.playState	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.playbackRate	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.ready	TRUE	FALSE	TRUE	2020-07-27	2023-01-27
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.remove_event	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.remove_filling_animation	FALSE	FALSE	FALSE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.replaceState	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.reverse	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.startTime	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.timeline	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Animation.updatePlaybackRate	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEffect	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEffect.getComputedTiming	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEffect.getTiming	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEffect.updateTiming	TRUE	FALSE	TRUE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEvent	TRUE	FALSE	FALSE	2015-09-30	2018-03-30
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEvent.AnimationEvent	TRUE	FALSE	FALSE	2016-08-02	2019-02-02
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEvent.animationName	TRUE	FALSE	FALSE	2015-09-30	2018-03-30
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEvent.elapsedTime	TRUE	FALSE	FALSE	2015-09-30	2018-03-30
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationEvent.pseudoElement	TRUE	FALSE	FALSE	2020-03-24	2022-09-23
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationPlaybackEvent	TRUE	FALSE	TRUE	2020-07-27	2023-01-27
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationPlaybackEvent.AnimationPlaybackEvent	TRUE	FALSE	TRUE	2020-07-27	2023-01-27
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationPlaybackEvent.currentTime	TRUE	FALSE	TRUE	2020-07-27	2023-01-27
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationPlaybackEvent.timelineTime	TRUE	FALSE	TRUE	2020-07-27	2023-01-27
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationTimeline	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationTimeline.currentTime	TRUE	FALSE	TRUE	2020-07-28	2023-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AnimationTimeline.duration	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.abort	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.cached_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.checking_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.downloading_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.error_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.noupdate_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.obsolete_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.progress_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.status	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.swapCache	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.update	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.ApplicationCache.updateready_event	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.localName	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.name	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.namespaceURI	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.ownerElement	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.prefix	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.specified	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.Attr.value	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.AudioBuffer	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.copyFromChannel	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.copyToChannel	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.duration	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.getChannelData	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.length	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.numberOfChannels	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBuffer.sampleRate	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.AudioBufferSourceNode	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.buffer	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.detune	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.loop	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.loopEnd	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.loopStart	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.playbackRate	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioBufferSourceNode.start	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext	TRUE	TRUE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.AudioContext	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.AudioContext.options_latencyHint_parameter	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.AudioContext.options_sampleRate_parameter	FALSE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.AudioContext.options_sinkId_parameter	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.baseLatency	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.close	TRUE	FALSE	FALSE	2016-08-02	2019-02-02
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.createMediaElementSource	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.createMediaStreamDestination	TRUE	FALSE	FALSE	2020-01-15	2022-07-14
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.createMediaStreamSource	TRUE	FALSE	FALSE	2017-09-19	2020-03-19
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.createMediaStreamTrackSource	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.getOutputTimestamp	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.outputLatency	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.resume	TRUE	FALSE	FALSE	2016-08-02	2019-02-02
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.setSinkId	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.sinkId	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.sinkchange_event	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioContext.suspend	TRUE	FALSE	FALSE	2016-08-02	2019-02-02
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.AudioData	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.allocationSize	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.clone	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.close	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.copyTo	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.duration	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.format	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.numberOfChannels	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.numberOfFrames	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.sampleRate	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioData.timestamp	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.AudioDecoder	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.close	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.configure	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.decode	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.decodeQueueSize	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.dequeue_event	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.flush	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.isConfigSupported_static	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.reset	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDecoder.state	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDestinationNode	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioDestinationNode.maxChannelCount	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.AudioEncoder	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.close	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.configure	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.dequeue_event	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.encode	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.encodeQueueSize	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.flush	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.isConfigSupported_static	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.reset	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioEncoder.state	TRUE	FALSE	TRUE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.forwardX	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.forwardY	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.forwardZ	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.positionX	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.positionY	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.positionZ	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.setOrientation	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.setPosition	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.upX	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.upY	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioListener.upZ	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.channelCount	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.channelCountMode	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.channelInterpretation	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.connect	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.context	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.disconnect	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.disconnect.destination_parameter	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.disconnect.input_parameter	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.numberOfInputs	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioNode.numberOfOutputs	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.automationRate	FALSE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.cancelAndHoldAtTime	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.cancelScheduledValues	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.defaultValue	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.exponentialRampToValueAtTime	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.linearRampToValueAtTime	TRUE	FALSE	FALSE		
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.maxValue	TRUE	FALSE	FALSE	2020-01-15	2022-07-14
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.minValue	TRUE	FALSE	FALSE	2020-01-15	2022-07-14
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.setTargetAtTime	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.setValueAtTime	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.setValueCurveAtTime	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParam.value	TRUE	FALSE	FALSE	2015-07-28	2018-01-28
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParamMap	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParamMap.@@iterator	FALSE	FALSE	FALSE	2021-04-26	2023-10-26
303ff2e9be876c9378e769a606aff3c2c569912a	api.AudioParamMap.entries	FALSE	FALSE	FALSE	2021-04-26	2023-10-26
