e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.ANGLE_instanced_arrays	TRUE	FALSE	FALSE	2016-06-07	2018-12-07
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.ANGLE_instanced_arrays.drawArraysInstancedANGLE	TRUE	FALSE	FALSE	2016-06-07	2018-12-07
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.ANGLE_instanced_arrays.drawElementsInstancedANGLE	TRUE	FALSE	FALSE	2016-06-07	2018-12-07
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.ANGLE_instanced_arrays.vertexAttribDivisorANGLE	TRUE	FALSE	FALSE	2016-06-07	2018-12-07
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortController	TRUE	TRUE	TRUE	2019-03-25	2021-09-25
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortController.AbortController	TRUE	FALSE	TRUE	2019-03-25	2021-09-25
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortController.abort	TRUE	FALSE	TRUE	2019-03-25	2021-09-25
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortController.signal	TRUE	FALSE	TRUE	2019-03-25	2021-09-25
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortPaymentEvent	FALSE	FALSE	FALSE		
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortPaymentEvent.AbortPaymentEvent	FALSE	FALSE	FALSE		
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortPaymentEvent.respondWith	FALSE	FALSE	FALSE		
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal	TRUE	FALSE	TRUE	2018-04-17	2020-10-17
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.abort_event	TRUE	FALSE	TRUE	2018-04-17	2020-10-17
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.abort_static	TRUE	FALSE	FALSE	2021-09-20	2024-03-20
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.abort_static.reason_parameter	FALSE	FALSE	FALSE	2022-03-14	
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.aborted	TRUE	FALSE	TRUE	2018-04-17	2020-10-17
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.any_static	TRUE	FALSE	TRUE	2024-03-19	
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.reason	TRUE	FALSE	FALSE	2022-03-14	
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.throwIfAborted	TRUE	FALSE	FALSE	2022-04-01	
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbortSignal.timeout_static	TRUE	FALSE	FALSE	2022-09-12	
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbsoluteOrientationSensor	TRUE	FALSE	FALSE		
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbsoluteOrientationSensor.AbsoluteOrientationSensor	TRUE	FALSE	FALSE		
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbstractRange	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbstractRange.collapsed	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbstractRange.endContainer	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbstractRange.endOffset	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbstractRange.startContainer	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.AbstractRange.startOffset	TRUE	FALSE	FALSE	2021-04-26	2023-10-26
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.Accelerometer	TRUE	FALSE	FALSE		
e981f8fa40f9b98c2f68362c11f3757582ad24ac	api.Accelerometer.Accelerometer	TRUE	FALSE	FALSE		
